tracking_id	root_0	root_1	root_2	root_3
Zosma177g00340	61.1863	36.5793	55.5495	41.5333
Zosma177g00350	245.41	275.464	1.70922	4.07189
Zosma177g00360	2075.68	1753.56	822.988	673.491
Zosma177g00390	624.499	677.836	906.739	823.336
Zosma177g00400	319.898	326.974	699.069	480.483
Zosma177g00410	77.813	101.526	91.4431	105.869
Zosma177g00420	17.2918	13.4373	822.988	193.822
Zosma177g00440	891.192	881.635	593.098	749.228
Zosma177g00450	34.5836	38.0723	72.6417	53.749
Zosma177g00470	791.431	722.627	378.591	530.975
Zosma177g00480	647.112	621.101	777.693	488.627
Zosma177g00490	260.707	238.138	155.539	217.439
Zosma177g00500	742.216	618.115	471.744	452.794
Zosma1780g00020	83.7986	127.654	187.159	155.546
Zosma178g00010	29.263	29.8606	7.69147	4.88627
Zosma178g00030	303.936	292.634	311.932	239.427
Zosma178g00040	30.5931	45.5374	193.141	93.6535
Zosma178g00050	2194.06	1569.92	126.482	1412.95
Zosma178g00060	696.327	529.279	572.587	532.603
Zosma178g00080	297.286	290.395	634.974	529.346
Zosma178g00090	174.248	122.429	0	20.3595
Zosma178g00110	214.152	306.818	372.609	322.494
Zosma178g00130	695.662	642.75	76.9147	136.001
Zosma178g00140	523.409	669.624	541.822	1052.18
Zosma178g00150	326.549	376.99	387.992	458.495
Zosma178g00160	83.1336	77.6376	33.3297	30.9464
Zosma178g00180	131.684	168.712	1003.31	461.752
Zosma178g00190	913.804	854.014	924.686	829.037
Zosma178g00200	325.884	267.999	289.712	335.524
Zosma178g00210	565.308	447.163	728.126	537.49
Zosma178g00220	132.349	102.273	56.4041	48.8627
Zosma178g00230	363.792	363.553	303.386	268.745
Zosma178g00240	2045.09	1836.43	1302.42	1862.48
Zosma178g00250	323.223	279.943	63.241	408.818
Zosma178g00270	69.8322	62.7073	55.5495	105.055
Zosma178g00300	2057.72	1437.79	44.4396	1675.99
Zosma178g00310	1866.18	1721.46	232.453	1500.9
Zosma178g00330	1651.37	1459.44	131.61	1540.8
Zosma178g00340	240.755	287.408	421.322	312.721
Zosma178g00360	787.441	786.081	511.91	853.468
Zosma178g00370	305.931	273.971	581.988	201.966
Zosma178g00410	146.315	142.584	99.1345	65.1503
Zosma178g00450	11.9712	20.9024	110.244	73.294
Zosma178g00460	341.18	329.213	582.843	405.56
Zosma178g00470	178.238	173.192	186.305	148.217
Zosma178g00520	47.8849	48.5235	23.929	34.2039
Zosma178g00530	281.324	278.45	155.539	266.302
Zosma178g00540	152.301	120.936	176.049	152.289
Zosma178g00550	85.1288	82.8632	55.5495	80.6234
Zosma179g00010	41.2342	53.0026	17.9468	30.9464
Zosma179g00050	6215.06	4446.99	604.208	2000.93
Zosma179g00060	2613.72	1811.79	70.0779	1395.84
Zosma179g00080	143.655	169.459	89.7339	68.4078
Zosma179g00090	91.1144	104.512	22.2198	17.1019
Zosma179g00110	115.057	127.654	104.262	74.9228
Zosma179g00130	1278.93	1221.3	1943.38	1675.99
Zosma179g00160	61.8514	137.359	1581.03	259.787
Zosma179g00170	33.9185	56.7352	5.12765	10.5869
Zosma179g00180	105.746	119.442	72.6417	96.911
Zosma179g00190	123.703	108.245	43.585	23.617
Zosma179g00200	115.722	41.0583	78.6239	57.8209
Zosma179g00230	2756.04	2459.77	1693.83	2439.88
Zosma179g00240	240.09	179.164	141.865	128.672
Zosma179g00250	119.047	82.1167	152.12	125.414
Zosma179g00290	215.482	223.955	511.056	417.776
Zosma179g00330	1934.02	1823.74	2304.88	2253.38
Zosma179g00340	256.051	283.676	440.978	262.23
Zosma179g00350	123.703	152.289	214.507	177.534
Zosma179g00370	366.453	362.807	562.332	439.764
Zosma17g00070	12.6363	167.966	33.3297	121.342
Zosma17g00100	269.353	235.152	401.666	314.35
Zosma17g00140	5179.55	4393.24	3886.76	4248.61
Zosma17g00150	218.808	244.111	405.939	258.972
Zosma17g00180	9492.52	10740.9	29531.8	19163.1
Zosma17g00200	1193.13	1027.95	1075.1	1071.72
Zosma17g00220	783.451	914.481	1398.99	1443.89
Zosma17g00230	180.899	176.924	375.173	307.835
Zosma17g00240	585.925	578.549	664.885	737.827
Zosma17g00270	1653.36	1385.53	665.74	1352.68
Zosma17g00280	279.329	296.367	587.116	360.77
Zosma17g00290	21.2822	25.3815	64.0956	22.8026
Zosma17g00300	236.099	200.066	348.68	345.296
Zosma17g00310	111.066	96.3005	98.2799	80.6234
Zosma17g00320	196.195	158.261	5.12765	126.229
Zosma17g00330	3.99041	9.7047	113.663	23.617
Zosma17g00340	81.1384	64.9468	159.812	25.2457
Zosma17g00350	21.2822	16.4233	113.663	35.0183
Zosma17g00360	105.746	80.6237	0	2.44313
Zosma17g00380	185.554	222.462	297.404	281.775
Zosma17g00400	464.883	524.8	726.417	605.897
Zosma17g00410	140.995	120.189	52.9857	67.5934
Zosma17g00420	9.31096	11.9442	39.312	26.8745
Zosma17g00440	162.942	155.275	0.854608	1.62876
Zosma17g00450	2017.15	2395.57	7473.55	2878.01
Zosma17g00460	85.7938	40.3118	2.56382	50.4915
Zosma17g00470	1631.41	1563.2	1069.97	1104.3
Zosma17g00480	190.21	186.629	351.244	350.183
Zosma17g00490	85.1288	59.7212	3.41843	7.3294
Zosma17g00500	3260.83	2975.61	2338.21	3809.66
Zosma17g00510	62.5164	44.7909	0	1.62876
Zosma17g00520	507.447	389.681	14.5283	425.92
Zosma17g00530	6855.53	5454.79	1235.76	4615.08
Zosma17g00550	97.1	82.1167	134.173	100.169
Zosma17g00560	1259.64	1255.64	1176.8	978.068
Zosma17g00570	165.602	189.615	223.907	214.181
Zosma17g00580	152.966	137.359	109.39	79.8091
Zosma17g00590	115.722	80.6237	207.67	250.828
Zosma17g00610	63.1815	55.9887	129.046	91.2104
Zosma17g00620	732.905	618.861	385.428	497.585
Zosma17g00630	1000.26	943.596	626.428	927.577
Zosma17g00650	353.816	399.386	681.977	559.478
Zosma17g00670	583.265	795.785	646.084	500.843
Zosma17g00680	190.21	204.545	703.342	421.034
Zosma17g00690	135.674	152.289	288.003	211.738
Zosma17g00700	170.923	182.896	340.134	246.757
Zosma17g00710	67.837	50.0165	3.41843	80.6234
Zosma17g00730	53.8705	62.7073	96.5707	73.294
Zosma17g00740	619.179	680.822	830.679	877.9
Zosma17g00750	158.951	130.64	732.399	361.584
Zosma17g00760	95.1048	105.259	237.581	166.133
Zosma17g00770	656.423	441.191	66.6594	456.866
Zosma17g00780	212.822	226.941	425.595	576.58
Zosma17g00800	830.005	733.825	494.818	697.108
Zosma17g00810	391.06	295.62	1410.1	1287.53
Zosma17g00820	192.87	254.562	62.3864	139.259
Zosma17g00830	82.4685	64.2003	54.6949	109.127
Zosma17g00840	177.573	164.233	137.592	109.127
Zosma17g00850	127.693	113.47	82.0424	109.941
Zosma17g00860	160.282	123.922	32.4751	49.6771
Zosma17g00870	289.305	199.32	2.56382	97.7254
Zosma17g00880	2102.95	2100.69	1384.47	1928.45
Zosma17g00900	518.088	493.447	842.644	526.903
Zosma17g00910	344.505	292.634	82.897	57.8209
Zosma17g00930	131.684	195.587	122.209	221.511
Zosma17g00940	395.051	397.893	497.382	552.963
Zosma17g00950	49.8801	59.7212	84.6062	76.5516
Zosma17g00960	57.861	43.2979	3.41843	4.07189
Zosma17g00970	123.703	105.259	39.312	55.3777
Zosma17g00980	109.071	128.401	202.542	132.744
Zosma17g01010	78.4781	53.7491	8.54608	29.3176
Zosma17g01030	59.1911	42.5514	7.69147	29.3176
Zosma17g01050	17.2918	44.7909	29.9113	17.1019
Zosma17g01070	0.665068	39.5653	354.662	0
Zosma17g01100	1282.25	886.114	347.826	658.018
Zosma17g01110	579.275	572.577	523.875	703.623
Zosma17g01120	48.55	47.0305	0.854608	4.88627
Zosma17g01130	667.064	453.135	434.141	451.98
Zosma17g01140	547.351	427.753	244.418	421.034
Zosma17g01150	341.18	319.509	344.407	398.231
Zosma17g01160	426.309	396.4	361.499	413.704
Zosma17g01190	1171.85	542.717	50.4219	539.933
Zosma17g01200	63.1815	71.6655	11.1099	9.77254
Zosma17g01210	248.736	277.704	1.70922	2.44313
Zosma17g01220	3395.17	2535.91	1311.82	2160.55
Zosma17g01240	52.5404	66.4399	105.971	74.9228
Zosma17g01250	129.688	147.064	147.847	197.08
Zosma17g01280	538.705	409.837	949.47	622.999
Zosma17g01290	1705.24	1292.96	1252.86	778.546
Zosma17g01300	361.797	264.266	10.2553	239.427
Zosma180g00010	5031.91	3880.39	4601.21	247.571
Zosma180g00030	180.234	161.247	141.01	160.433
Zosma180g00080	72.4925	56.7352	58.1134	92.0247
Zosma180g00100	49.8801	53.7491	76.9147	85.5097
Zosma180g00110	33.2534	41.8049	0.854608	4.07189
Zosma180g00130	788.106	574.817	2088.66	3444.82
Zosma180g00150	186.884	151.543	0	0.814378
Zosma180g00160	380.419	354.595	456.361	361.584
Zosma180g00170	2712.15	3004.72	29.9113	4094.69
Zosma180g00180	232.774	209.771	122.209	167.762
Zosma180g00190	405.027	400.132	461.488	473.154
Zosma180g00210	127.693	153.036	1330.62	375.428
Zosma180g00220	1046.15	971.963	688.814	891.744
Zosma180g00240	93.1096	73.1585	2.56382	0.814378
Zosma180g00250	488.825	491.207	611.045	570.065
Zosma180g00260	103.086	111.977	35.0389	54.5633
Zosma180g00280	4.65548	5.97212	135.028	43.9764
Zosma180g00290	47.8849	17.9164	4.27304	19.5451
Zosma181g00020	465.548	373.258	369.191	446.279
Zosma181g00050	59.1911	64.9468	38.4574	60.264
Zosma181g00080	97.7651	107.498	304.24	96.0966
Zosma181g00090	23.9425	25.3815	251.255	39.0902
Zosma181g00100	233.439	228.434	145.283	465.824
Zosma181g00140	112.397	150.05	123.064	195.451
Zosma181g00150	363.792	385.948	700.779	568.436
Zosma181g00160	228.118	187.375	55.5495	131.115
Zosma181g00170	75.1527	92.5679	50.4219	92.8391
Zosma181g00180	1006.91	1016.01	1628.03	1004.94
Zosma181g00190	326.549	400.879	735.818	389.273
Zosma181g00210	80.4733	89.5819	151.266	107.498
Zosma181g00220	427.639	376.244	327.315	315.164
Zosma181g00240	1.33014	2.98606	117.081	26.8745
Zosma181g00250	726.255	774.883	1475.91	1029.37
Zosma181g00270	274.673	311.297	233.308	201.966
Zosma181g00280	199.521	206.038	241.854	171.834
Zosma181g00320	83.1336	64.2003	128.191	85.5097
Zosma181g00330	441.605	447.909	400.811	248.385
Zosma181g00340	216.812	182.15	218.78	199.523
Zosma181g00360	33.2534	34.3397	1.70922	0.814378
Zosma181g00370	162.942	171.699	5.98226	18.7307
Zosma181g00380	1254.32	1628.9	795.64	2180.09
Zosma181g00390	180.899	196.334	300.822	236.984
Zosma181g00400	32.5884	60.4678	52.1311	51.3058
Zosma181g00430	387.735	348.623	806.75	469.896
Zosma181g00450	61.8514	69.4259	112.808	105.869
Zosma181g00470	815.374	680.822	611.899	822.522
Zosma182g00010	138.334	144.824	247.836	257.344
Zosma182g00020	633.81	551.675	330.733	427.549
Zosma182g00030	62.5164	60.4678	329.024	213.367
Zosma182g00060	29.263	50.763	0	39.9045
Zosma182g00070	400.371	429.246	444.396	372.171
Zosma182g00080	57.861	43.2979	28.2021	32.5751
Zosma182g00090	736.896	702.471	690.523	666.161
Zosma182g00120	552.007	552.421	740.091	725.611
Zosma182g00160	21.9473	32.8467	17.0922	4.07189
Zosma182g00170	77.1479	72.412	23.929	17.1019
Zosma182g00190	1610.8	1351.94	190.578	329.009
Zosma182g00200	297.951	223.955	0	272.817
Zosma182g00210	101.09	70.1725	12.8191	20.3595
Zosma182g00220	74.4877	114.217	1839.12	400.674
Zosma182g00240	67.1719	88.0888	235.872	162.061
Zosma182g00250	740.886	696.499	425.595	699.551
Zosma182g00260	122.373	88.8353	90.5885	106.684
Zosma182g00270	242.085	237.392	395.684	184.049
Zosma182g00280	146.315	110.484	0.854608	134.372
Zosma182g00290	1493.08	801.011	773.42	1155.6
Zosma182g00300	472.864	355.341	741.8	521.202
Zosma182g00310	30.5931	32.1002	182.032	97.7254
Zosma182g00320	21.2822	20.1559	47.0034	30.132
Zosma182g00330	206.836	129.147	179.468	118.085
Zosma182g00340	306.597	160.501	184.595	261.415
Zosma182g00360	137.669	160.501	182.886	146.588
Zosma182g00370	462.223	483.742	736.672	644.988
Zosma182g00390	64.5116	108.991	812.732	192.193
Zosma182g00400	790.766	1331.04	11088.5	3466.81
Zosma182g00420	85.7938	77.6376	154.684	114.827
Zosma182g00430	345.836	353.102	502.51	456.866
Zosma182g00440	608.538	817.434	797.349	743.527
Zosma182g00450	577.944	519.575	186.305	943.864
Zosma182g00460	1508.38	1293.71	844.353	1077.42
Zosma182g00470	577.944	524.8	722.144	634.401
Zosma182g00490	774.805	621.101	318.769	595.31
Zosma182g00500	111.066	114.963	92.2977	183.235
Zosma182g00510	142.325	137.359	76.9147	52.1202
Zosma182g00520	144.985	178.417	380.301	205.223
Zosma182g00540	544.026	450.149	397.393	410.447
Zosma182g00560	135.674	148.557	829.825	194.636
Zosma183g00010	96.4349	92.5679	65.8048	49.6771
Zosma183g00020	286.645	275.464	176.904	104.24
Zosma183g00030	145.65	90.3284	0	19.5451
Zosma183g00040	2178.1	2333.61	634.974	728.054
Zosma183g00050	182.894	159.754	118.791	136.816
Zosma183g00070	129.023	119.442	7.69147	36.647
Zosma183g00090	51.8753	22.3955	51.2765	67.5934
Zosma183g00100	309.922	297.86	245.273	214.181
Zosma183g00120	504.122	463.586	2354.45	729.683
Zosma183g00130	12180.1	8479.67	9.40069	10822.3
Zosma183g00140	115.722	75.3981	5.12765	263.044
Zosma183g00150	244.08	276.211	388.847	324.937
Zosma183g00210	116.387	100.033	159.812	96.911
Zosma183g00250	59.1911	70.919	24.7836	41.5333
Zosma183g00260	3451.04	2768.08	1665.63	2893.49
Zosma183g00270	234.104	188.868	188.868	228.026
Zosma183g00280	508.777	518.082	1042.62	633.586
Zosma183g00290	132.349	112.724	188.014	212.553
Zosma183g00300	122.373	159.754	66.6594	278.517
Zosma183g00310	0	5.22561	37.6028	0
Zosma183g00340	27.9329	32.8467	65.8048	57.0065
Zosma183g00350	284.649	278.45	239.29	331.452
Zosma183g00360	36.5788	50.0165	84.6062	43.162
Zosma183g00380	1219.74	1493.78	4100.41	2517.24
Zosma183g00390	371.773	454.628	806.75	1285.9
Zosma183g00400	220.138	195.587	328.17	164.504
Zosma183g00410	434.29	400.879	752.91	852.654
Zosma183g00420	474.194	556.901	938.36	626.257
Zosma183g00430	667.729	440.444	17.0922	121.342
Zosma183g00440	480.845	459.107	418.758	544.819
Zosma183g00450	854.613	644.989	387.137	373.8
Zosma184g00010	125.698	127.654	1038.35	489.441
Zosma184g00030	704.973	815.195	366.627	1009.83
Zosma184g00060	28.5979	40.3118	1.70922	39.9045
Zosma184g00070	1336.12	1180.24	787.949	1216.68
Zosma184g00150	130.353	111.231	196.56	175.091
Zosma184g00160	879.886	753.981	536.694	633.586
Zosma184g00190	790.766	761.446	171.776	201.151
Zosma184g00210	840.647	860.732	1149.45	1020.42
Zosma184g00220	474.194	574.07	839.225	558.663
Zosma185g00010	568.634	542.717	953.743	767.959
Zosma185g00020	1131.28	1474.37	2056.19	1516.37
Zosma185g00040	48.55	2.23955	0	3.25751
Zosma185g00050	1032.85	960.765	532.421	1013.09
Zosma185g00060	401.701	338.171	323.896	285.847
Zosma185g00080	368.448	392.667	634.119	462.567
Zosma185g00130	472.864	544.956	714.452	669.419
Zosma185g00140	534.715	893.579	1226.36	188.121
Zosma185g00150	52.5404	99.2866	855.463	478.04
Zosma185g00160	591.246	512.856	300.822	652.317
Zosma185g00170	260.042	267.999	547.804	376.243
Zosma185g00180	345.171	296.367	634.974	566.807
Zosma185g00190	238.76	211.264	7.69147	88.7672
Zosma185g00200	95.7699	91.0749	62.3864	61.0784
Zosma185g00220	835.326	813.702	473.453	974.811
Zosma185g00230	428.969	365.793	441.832	469.082
Zosma185g00240	1387.33	1433.31	2283.51	2156.47
Zosma185g00250	534.05	506.884	459.779	595.31
Zosma185g00260	71.1623	97.7935	123.918	92.8391
Zosma185g00270	986.962	942.849	1919.45	1761.5
Zosma185g00290	56.5308	52.2561	94.0069	78.9947
Zosma185g00300	29.9281	32.8467	58.1134	71.6653
Zosma185g00310	928.436	914.481	1340.88	1439.82
Zosma185g00320	250.731	216.489	83.7516	208.481
Zosma185g00330	340.515	385.202	844.353	723.982
Zosma185g00350	591.911	527.786	730.69	707.695
Zosma185g00360	935.751	1077.97	1520.35	905.589
Zosma185g00370	323.223	277.704	437.559	330.638
Zosma185g00380	73.8226	73.1585	698.215	140.887
Zosma185g00390	484.17	459.107	738.381	554.592
Zosma185g00400	91.7794	67.9329	15.3829	81.4378
Zosma185g00410	300.611	253.069	11.1099	160.433
Zosma185g00430	236.764	215.743	139.301	236.17
Zosma185g00460	144.32	97.047	9.40069	106.684
Zosma185g00480	199.521	164.98	29.9113	194.636
Zosma185g00490	37.9089	44.7909	12.8191	15.4732
Zosma185g00500	313.247	325.481	278.602	283.404
Zosma185g00510	1014.89	875.663	1346.01	1457.74
Zosma185g00520	307.927	306.818	178.613	304.577
Zosma185g00530	1213.75	803.997	27.3475	1217.5
Zosma185g00540	184.889	144.824	141.865	122.157
Zosma185g00550	144.32	117.949	17.0922	193.822
Zosma185g00560	381.749	362.06	313.641	342.039
Zosma185g00570	45.8897	64.2003	62.3864	92.0247
Zosma185g00580	422.318	418.049	60.6772	343.668
Zosma185g00600	128.358	102.273	135.028	133.558
Zosma185g00610	335.195	278.45	94.0069	110.755
Zosma185g00620	1040.83	828.632	198.269	460.124
Zosma185g00640	301.941	256.055	123.918	183.235
Zosma185g00650	81.1384	62.7073	16.2376	35.0183
Zosma186g00010	692.336	541.97	347.826	614.041
Zosma186g00030	55.8658	77.6376	177.758	171.019
Zosma186g00050	964.349	1084.69	1644.27	1130.36
Zosma186g00060	122.373	171.699	17.0922	165.319
Zosma186g00070	1008.24	895.072	470.034	653.946
Zosma186g00090	194.865	204.545	188.868	223.14
Zosma186g00100	1032.19	1107.08	540.967	382.758
Zosma186g00110	1841.57	1607.99	3726.95	3716.01
Zosma186g00120	214.817	135.119	1.70922	19.5451
Zosma186g00130	522.744	1000.33	2933.87	1749.28
Zosma186g00150	35.2486	37.3258	88.0246	109.941
Zosma186g00160	224.793	208.278	7.69147	18.7307
Zosma186g00170	102.421	119.442	129.046	96.911
Zosma186g00180	818.034	629.313	95.7161	1109.18
Zosma186g00190	186.884	188.868	372.609	378.686
Zosma186g00210	378.424	382.962	444.396	368.099
Zosma186g00240	35.9137	30.6071	50.4219	104.24
Zosma186g00250	686.351	462.84	45.2942	651.503
Zosma186g00270	91.1144	88.0888	0.854608	18.7307
Zosma187g00080	1084.73	992.866	746.073	1833.98
Zosma187g00090	421.653	442.684	571.733	481.298
Zosma187g00110	77.1479	82.8632	112.808	113.199
Zosma187g00120	200.851	194.841	503.364	374.614
Zosma187g00130	105.081	145.571	323.896	229.655
Zosma187g00140	63.1815	53.0026	28.2021	35.8326
Zosma187g00160	103.086	100.78	0	0
Zosma187g00180	59.1911	106.005	76.9147	100.169
Zosma187g00190	77.813	94.0609	47.8581	58.6352
Zosma187g00210	1545.62	957.033	117.081	1173.52
Zosma187g00220	146.98	135.119	117.081	96.911
Zosma187g00240	264.032	227.687	146.993	155.546
Zosma187g00250	451.581	402.372	262.365	1130.36
Zosma188g00050	691.006	692.766	606.772	922.691
Zosma188g00060	1211.09	1143.66	10.2553	881.972
Zosma188g00090	759.508	850.281	1353.7	1216.68
Zosma188g00100	1388	1150.38	575.151	798.091
Zosma188g00110	756.848	642.75	320.478	543.19
Zosma188g00120	466.213	474.784	844.353	655.574
Zosma188g00130	3020.08	2827.05	3343.23	2902.44
Zosma188g00140	232.109	241.871	749.491	443.022
Zosma188g00150	165.602	182.896	215.361	163.69
Zosma188g00180	331.869	365.046	399.102	357.512
Zosma188g00200	978.316	961.512	906.739	683.263
Zosma188g00210	144.985	147.81	276.038	217.439
Zosma188g00220	882.546	789.067	382.864	434.878
Zosma188g00230	198.19	197.08	253.819	200.337
Zosma188g00240	101.755	204.545	10.2553	271.188
Zosma189g00030	1383.34	1254.89	441.832	1562.79
Zosma189g00050	16.6267	29.8606	2.56382	2.44313
Zosma189g00060	1735.83	1678.17	2899.69	2197.19
Zosma189g00080	41.2342	38.8188	138.447	68.4078
Zosma189g00110	958.364	1049.6	930.668	1228.08
Zosma189g00120	4324.28	3843.81	3565.43	5861.08
Zosma189g00130	492.816	411.33	310.223	627.886
Zosma189g00140	41.8993	34.3397	2.56382	13.8444
Zosma189g00150	3453.7	3590.74	78.6239	2601.12
Zosma189g00160	407.687	516.589	4.27304	880.343
Zosma189g00170	7.31575	126.161	1105.01	348.554
Zosma189g00190	100.425	155.275	57.2587	115.642
Zosma189g00200	98.4301	105.259	230.744	213.367
Zosma189g00210	377.759	405.358	482.854	456.052
Zosma189g00220	240.755	204.545	174.34	113.199
Zosma189g00240	212.822	135.119	159.812	183.235
Zosma189g00250	903.163	974.203	3340.66	2430.92
Zosma189g00260	665.734	378.483	5.98226	319.236
Zosma189g00290	212.822	191.854	95.7161	115.642
Zosma189g00300	155.626	173.938	99.9892	63.5215
Zosma189g00310	974.99	798.025	458.07	848.582
Zosma189g00320	518.753	470.305	608.481	636.029
Zosma189g00330	236.099	252.322	1314.39	1081.49
Zosma189g00340	111.066	85.1028	5.12765	55.3777
Zosma189g00350	345.171	325.481	50.4219	366.47
Zosma189g00360	569.299	591.987	784.53	870.57
Zosma189g00370	129.023	146.317	52.1311	136.816
Zosma189g00380	229.449	228.434	433.286	285.032
Zosma189g00390	106.411	122.429	304.24	127.043
Zosma189g00400	23.9425	26.128	46.1488	19.5451
Zosma189g00410	115.722	133.626	194.851	165.319
Zosma189g00420	440.94	249.336	561.478	408.003
Zosma189g00430	45.8897	57.4817	99.9892	74.1084
Zosma189g00440	117.717	95.554	26.4929	54.5633
Zosma189g00450	76.4829	76.8911	79.4786	52.9346
Zosma189g00460	812.049	703.964	382.01	219.068
Zosma189g00470	113.727	161.247	197.414	168.576
Zosma189g00480	202.846	163.487	103.408	126.229
Zosma189g00490	762.168	752.488	1739.13	1091.27
Zosma189g00520	107.741	113.47	170.922	127.043
Zosma189g00530	130.353	115.71	41.0212	76.5516
Zosma189g00540	61.8514	65.6934	36.7482	43.9764
Zosma189g00570	474.194	418.049	387.137	237.798
Zosma189g00580	574.619	583.029	731.545	701.18
Zosma189g00600	686.351	609.157	799.059	832.295
Zosma189g00610	0	45.5374	49.5673	165.319
Zosma189g00640	91.1144	111.977	250.4	232.912
Zosma18g00010	1056.13	870.437	428.159	337.153
Zosma18g00030	66.5068	68.6794	12.8191	34.2039
Zosma18g00040	358.472	323.241	218.78	342.039
Zosma18g00050	201.516	189.615	361.499	274.445
Zosma18g00060	128.358	157.515	1407.54	895.002
Zosma18g00070	100.425	90.3284	59.8226	88.7672
Zosma18g00080	169.592	160.501	95.7161	162.061
Zosma18g00100	325.218	265.013	16.2376	235.355
Zosma18g00110	45.8897	55.9887	158.103	83.881
Zosma18g00120	25.9377	6.71864	0.854608	2.44313
Zosma18g00140	35.2486	40.3118	80.3332	52.1202
Zosma18g00150	101.755	121.682	7.69147	110.755
Zosma18g00160	242.085	184.389	2.56382	43.162
Zosma18g00180	275.338	338.918	340.989	325.751
Zosma18g00200	118.382	116.456	2.56382	0.814378
Zosma18g00230	51.2103	82.8632	40.1666	131.115
